A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
0,129.801,168.141,102.347,51.5097,132.211,140.517,161.821,123.913,67.8435,74.2004,102.078,85.9516,92.2355,43.668,67.2866,177.083,152.866,149.618,107.882,102.499,68.2967,160.218,104.556,95.226,31.4317,Defensa03
0,129.815,168.153,102.316,51.49,132.241,140.511,161.845,123.939,67.8283,74.2075,102.062,93.5444,92.178,50.6275,67.2188,177.692,152.854,145.13,83.8066,131.064,17.798,158.394,104.557,97.0491,31.4302,Defensa03
0,129.792,168.167,102.328,47.7698,132.228,135.322,160.37,123.901,67.8223,77.9288,102.073,85.9158,92.3011,43.071,68.066,177.642,155.748,149.677,88.7537,121.569,13.5333,149.863,109.31,100.827,40.7708,Defensa03
0,129.808,168.148,102.328,51.5395,132.171,140.52,161.795,123.862,67.8313,74.1892,102.1,85.8791,92.3765,43.0592,67.6031,178.323,155.033,144.514,102.353,113.133,11.4142,150.088,109.119,100.793,40.7188,Defensa03
0,124.267,166.889,109.11,52.7722,130.982,140.46,162.418,125.065,66.7065,74.2241,102.022,92.1772,104.253,49.0822,79.4966,177.921,154.261,175.2,72.7522,102.448,9.73824,150.826,108.043,101.13,40.6914,Defensa03
0,113.199,168.487,114.484,47.6422,132.407,135.115,160.943,125.17,66.7309,78.9641,100.987,82.6528,124.274,45.6523,100.163,172.03,157.643,150.469,70.0167,139.514,13.8058,136.681,110.107,113.212,26.7439,Defensa03
0,106.225,167.236,122.712,48.9031,131.134,135.156,162.358,123.328,66.9368,79.6869,100.276,81.8639,125.397,44.4624,100.013,174.982,157.899,166.515,71.9846,121.501,13.0954,133.04,110.901,116.059,22.2767,Defensa03
0,116.958,167.207,115.739,48.8768,131.181,135.008,161.567,125.212,66.6977,79.5975,100.345,88.7818,142.103,49.472,116.835,176.034,157.119,167.946,73.0132,119.041,15.5319,140.856,112.571,106.572,29.1128,Defensa03
0,123.684,167.14,109.373,49.02,131.025,135.118,160.9,125.117,66.761,79.4971,100.457,90.704,123.381,50.2142,97.8863,176.821,155.212,175.211,71.0181,104.193,0.642956,152.99,110.521,96.489,53.249,Defensa03
0,123.676,168.416,108.115,47.748,132.286,135.111,160.895,125.044,66.8001,78.1685,101.797,83.5361,96.9852,40.6238,72.7896,177.904,154.992,167.833,64.973,127.194,1.12342,150.781,110.297,98.922,28.8565,Defensa03
0,123.709,167.178,109.348,48.9734,131.077,135.049,162.207,125.143,66.8003,78.924,101.026,79.6982,97.8155,37.9681,72.3673,177.462,154.293,166.896,70.8613,96.0348,2.85718,150.977,109.751,99.2712,28.47,Defensa03
0,119.646,167.17,109.363,48.9622,131.083,133.472,159.984,125.179,66.7486,79.6846,100.27,90.6966,123.952,49.722,99.101,177.463,156.615,175.633,75.3631,100.27,7.11444,149.746,109.096,101.158,26.8412,Defensa03
0,113.285,167.204,115.681,48.9155,131.169,135.002,162.193,125.253,66.6904,79.71,100.206,86.2418,124.652,48.2231,99.2476,173.775,156.077,168.237,70.3197,121.443,13.5391,149.802,111.491,98.7074,29.1658,Defensa03
0,117.221,167.207,115.767,48.9589,131.122,135.1,162.271,124.089,68.1078,79.689,100.23,56.2166,126.082,21.3291,100.654,172.478,157.086,166.92,73.8602,119.219,1.53491,140.927,112.963,106.11,29.6074,Defensa03
0,106.194,167.246,122.735,48.8709,131.207,136.549,164.564,123.388,66.9552,78.9685,100.953,89.6522,106.008,47.9679,81.3403,177.793,156.867,178.561,80.0356,101.404,9.52849,141.001,109.958,109.04,40.6562,Defensa03
0,117.22,165.85,117.11,50.3606,129.713,136.671,164.594,124.004,68.2,80.3691,99.557,73.236,125.795,35.886,99.6529,175.327,156.081,178.248,71.8118,109.94,13.5617,149.674,111.415,98.9103,37.0082,Defensa03
0,119.617,165.668,110.437,50.1111,129.947,135.126,162.377,124.806,67.4481,78.7719,101.17,82.7147,97.7296,41.0725,72.9707,177.92,153.831,141.951,65.8009,152.248,0.897812,160.172,108.718,91.1103,23.9826,Defensa03
0,119.574,166.931,109.197,48.8054,131.216,135.117,162.416,125.855,66.0865,78.7688,101.21,85.0716,105.293,42.755,81.3319,178.199,155.594,144.945,128.129,86.9253,52.8631,159.26,107.81,92.9296,29.0429,Defensa03
0,119.655,166.948,109.109,48.8064,125.938,135.136,162.425,119.801,66.8697,78.019,107.236,83.4394,96.9774,40.3693,72.9915,178.201,154.041,135.055,83.6387,141.306,19.6662,161.458,107.044,91.498,43.6064,Defensa03
0,119.632,165.639,110.417,50.0657,129.98,134.992,162.324,124.843,67.4853,78.8254,101.129,82.6979,97.5751,41.1839,72.8087,176.754,153.813,157.26,127.967,74.7731,46.3238,160.255,106.833,92.9121,29.067,Defensa03
0,113.249,165.677,116.768,50.0879,125.127,136.589,165.18,119.169,68.2763,78.6403,106.144,82.7309,112.236,41.1429,87.6194,177.358,155.015,163.536,138.013,58.4511,77.3816,153.278,108.347,98.3749,34.3759,Defensa03
0,113.293,166.773,115.649,48.9073,131.131,134.955,163.618,124.074,68.2695,79.5989,100.362,73.8688,141.964,34.663,117.281,176.491,155.844,141.234,90.6145,128.151,32.7191,153.291,110.685,96.024,29.3054,Defensa03
0,113.27,166.806,115.69,52.9955,131.102,140.639,165.163,124.005,68.2774,75.4853,100.417,86.0256,142.376,47.8681,117.127,175.211,156.098,167.222,73.569,119.209,15.6586,149.877,109.498,100.625,41.624,Defensa03
0,106.328,164.429,125.066,51.3167,128.735,136.581,165.197,124.797,67.1414,80.3311,99.6169,85.36,166.929,46.7446,141.661,178.188,156.863,165.955,75.4147,118.631,6.93096,149.815,109.501,100.684,41.5869,Defensa03
0,106.283,164.413,125.133,51.278,128.774,136.481,164.545,124.855,67.1384,79.6395,100.308,86.241,106.831,45.673,81.5108,179.41,156.06,165.86,82.2406,111.9,9.25351,149.786,109.512,100.702,41.5388,Defensa03
0,112.26,164.432,122.846,51.2891,128.752,135.032,162.328,124.844,67.1018,79.6122,100.347,78.6273,107.024,37.5845,81.7286,178.791,156.073,166.94,72.3953,120.664,4.90555,149.82,111.96,98.22,43.5826,Defensa03
0,110.019,167.231,122.668,48.8841,131.164,135.086,162.399,124.096,66.2968,79.7234,100.229,78.6777,124.296,39.502,98.8774,177.03,155.252,144.138,90.1408,125.721,31.8415,153.15,110.376,96.4748,42.9098,Defensa03
0,110.016,167.259,122.637,48.7998,131.245,136.534,165.245,124.153,66.2916,79.7808,100.174,67.1146,125.014,30.2763,99.6054,174.039,155.249,159.312,98.5554,102.133,40.9286,153.173,110.308,96.5192,42.8633,Defensa03
0,109.992,167.23,122.688,48.8606,131.207,136.536,165.19,124.146,66.2537,78.8705,101.062,74.7509,124.383,34.1173,101.193,178.297,156.608,149.078,85.565,125.357,26.2856,160.386,108.295,91.3182,41.3178,Defensa03
0,106.319,164.363,125.113,51.4063,128.645,136.607,164.594,123.661,68.6004,79.551,100.398,88.838,106.666,47.1101,81.9313,178.814,158.129,167.845,83.9232,83.9216,15.319,143.82,108.349,107.831,58.1329,Defensa03
0,108.705,163.926,122.742,55.835,128.568,142.486,167.414,122.868,69.7332,76.0203,99.577,73.0737,166.865,35.2026,140.314,176.521,155.511,166.567,79.019,114.414,19.8996,152.494,109.274,98.2323,52.4789,Defensa03
0,111.954,162.464,120.554,56.9014,127.533,142.486,166.06,122.893,69.3651,75.2776,100.288,78.562,106.902,38.2419,80.2425,177.537,155.633,156.599,75.6843,127.717,12.3924,144.539,107.659,107.802,58.0905,Defensa03
0,111.978,161.464,121.538,53.548,121.715,138.192,166.114,119.113,68.2874,79.3298,105.407,84.466,123.646,42.3693,96.6945,179.644,155.802,137.011,68.0725,154.917,3.50332,137.433,111.333,111.234,52.9112,Defensa03
0,111.957,161.086,121.9,58.7092,126.116,142.966,166.121,123.895,68.2501,75.4381,99.7365,83.5438,124.2,43.5354,96.2953,176.75,155.725,138.213,118.534,103.253,13.0049,143.537,108.717,107.746,58.1859,Defensa03
0,108.741,165.263,121.404,54.1892,129.948,142.237,166.132,122.858,69.3361,74.6588,101.204,78.0186,122.981,37.0842,96.6191,176.516,155.749,149.953,96.3009,113.746,19.6652,137.42,108.73,113.85,58.1323,Defensa03
0,108.737,163.956,122.705,55.9113,128.523,142.673,166.151,122.707,69.0309,74.8563,100.709,82.1186,124.169,41.6646,97.7862,178.05,156.343,155.669,103.019,101.312,7.1653,143.434,111.388,105.178,52.8529,Defensa03
0,108.751,163.96,122.698,55.9128,128.523,141.175,163.914,122.706,69.0312,74.8548,100.709,84.4534,134.836,42.9768,107.234,179.059,155.849,149.641,99.5157,110.843,12.6575,136.445,112.491,111.064,53.1626,Defensa03
0,100.301,162.59,132.544,57.6732,127.121,144.428,168.312,123.803,67.962,75.2603,99.9452,83.6947,124.733,43.0028,96.9804,179.033,156.511,155.936,121.566,82.4986,54.4913,136.402,111.744,111.854,44.4688,Defensa03
0,108.323,163.136,124.235,52.6521,122.988,139.745,169.788,119.412,67.9381,80.0516,104.308,78.0065,142.829,39.4463,115.871,176.96,157.57,148.986,123.203,87.8116,48.8355,136.19,112.252,111.558,52.7399,Defensa03
0,98.908,164.39,132.48,51.4209,128.636,138.125,166.889,124.692,67.1719,79.3668,100.576,78.8586,141.913,38.9205,116.362,177.587,158.194,166.424,106.398,87.1788,3.63157,132.475,109.747,117.778,50.113,Defensa03
0,106.297,165.728,123.777,50.0344,130.019,136.604,164.609,123.609,68.643,78.7862,101.161,79.5007,105.908,38.302,80.1857,178.179,156.667,149.817,78.9394,131.243,21.2262,143.241,111.187,105.573,52.4057,Defensa03
0,108.745,164.295,122.375,51.0519,128.989,136.577,164.595,123.617,68.6892,78.7894,101.17,89.6445,123.26,47.1181,98.9381,179.515,157.275,166.711,94.9003,98.3885,7.4173,144.283,110.44,105.277,52.5423,Defensa03
0,100.282,162.965,132.148,52.3754,127.692,136.549,164.57,123.644,68.6736,79.4161,100.517,78.7685,141.979,38.2127,117.054,177.76,159.039,155.767,99.0398,105.194,7.67914,132.199,112.563,115.238,41.7775,Defensa03
0,108.698,162.956,123.77,52.4196,127.664,136.586,164.569,123.624,68.6816,79.3919,100.524,78.8032,141.863,38.2566,116.334,178.754,158.206,148.294,103.681,108.025,16.2642,132.478,109.699,117.823,50.0003,Defensa03
0,108.702,163.988,122.751,55.8127,128.616,142.519,167.434,121.65,70.9021,75.0897,100.482,90.6733,123.749,49.7418,96.6327,177.577,156.728,149.859,102.28,107.862,16.6545,136.199,112.3,111.501,45.0736,Defensa03
0,100.225,163.972,131.192,55.8216,128.6,142.452,166.802,122.805,68.9911,74.9407,100.637,84.4481,134.733,42.9491,107.142,179.065,155.86,155.77,102.042,102.188,43.8154,136.463,112.054,111.483,52.6509,Defensa03
0,100.186,163.975,131.205,55.8416,128.583,142.489,166.806,122.773,68.9779,74.911,100.664,84.4772,123.94,42.3757,96.9645,179.645,156.466,167.008,58.406,134.585,7.21045,136.487,109.439,114.074,58.0203,Defensa03
0,100.234,165.303,129.798,54.2056,129.883,142.278,167.476,122.735,67.4458,74.4499,101.461,85.2554,123.322,43.0074,97.7303,178.352,157.318,167.384,1.85,165.534,0,136.231,109.682,114.087,57.9632,Defensa03
0,102.026,162.494,130.395,56.9625,127.44,142.62,167.474,122.704,69.0159,74.1186,101.479,82.8782,112.555,40.0095,86.9492,179.653,156.356,167.162,1.18589,165.976,0,137.399,106.053,116.548,61.3881,Defensa03
0,102.033,162.466,130.401,56.6591,127.423,140.834,165.447,121.57,70.5371,75.2196,100.699,82.1214,124.257,41.0818,97.8951,178.607,156.373,167.04,1.17705,165.863,0,137.444,106.053,116.503,61.312,Defensa03
0,102.074,162.487,130.345,56.9469,127.454,142.564,167.464,122.716,69.0376,74.1479,101.451,82.8821,112.499,40.0145,86.8799,179.31,156.38,155.805,1.47246,154.333,0,143.521,108.704,107.775,58.1362,Defensa03
0,100.225,163.946,131.188,55.8963,128.513,142.548,167.443,123.828,67.9338,74.909,100.682,84.4855,123.992,43.017,97.6015,178.692,157.321,166.874,133.766,59.3601,83.9532,136.264,112.339,111.397,52.6905,Defensa03
0,100.233,162.556,132.583,57.332,127.093,141.207,166.056,123.804,67.9344,75.7576,99.8177,83.5354,124.633,42.3401,96.7554,179.33,156.725,160.545,129.369,70.0866,57.5851,136.273,112.337,111.39,52.7066,Defensa03
0,100.198,163.928,131.227,55.5849,128.522,140.822,166.061,122.773,69.367,75.2301,100.663,84.4729,124.01,42.3784,97.0289,179.667,156.495,148.526,123.996,87.4782,52.6386,136.495,115.199,108.306,45.0475,Defensa03
0,100.17,162.93,132.275,52.4658,123.164,138.117,167.473,118.4,69.3869,79.3453,105.025,77.433,106.437,35.339,80.0593,179.658,157.33,154.803,125.316,79.8813,19.3697,136.251,112.299,111.45,52.6122,Defensa03
0,108.651,162.938,123.825,52.4705,123.159,135.194,163.183,118.399,69.3748,79.212,105.159,82.2233,124.181,41.0536,98.5524,179.275,158.196,140.592,77.5184,141.89,12.2406,136.025,112.933,111.042,53.117,Defensa03
0,98.9149,163,133.886,52.8295,122.821,135.172,163.145,119.501,68.2723,80.128,104.221,73.3409,142.769,33.7428,117.043,178.686,158.311,154.754,68.6536,136.592,0.402925,143.043,111.465,105.491,52.3706,Defensa03
0,98.8469,163.029,133.943,52.7605,127.322,135.095,164.482,124.016,66.6296,80.172,99.7456,81.3157,124.749,41.086,98.2162,179.262,157.494,158.062,134.672,67.2662,41.7451,142.919,113.921,103.159,43.9188,Defensa03
0,98.8544,162.986,133.963,52.7789,127.296,135.028,163.03,124.024,66.6131,80.1909,99.7343,81.3308,124.802,41.1041,98.2762,179.276,157.512,155.157,114.038,90.8059,10.1321,142.997,111.825,105.178,52.805,Defensa03
0,108.755,161.549,125.132,53.8091,126.255,135.105,163.133,123.628,68.6196,80.1639,99.7718,76.6416,107.383,35.9594,80.2409,179.688,157.345,136.208,126.488,97.3038,44.3659,136.212,112.27,111.519,52.5447,Defensa03
0,108.72,162.902,123.787,52.4677,123.157,135.14,163.169,118.449,69.3756,79.3771,104.999,77.414,123.724,35.9482,96.764,179.684,156.751,143.414,123.805,92.7812,15.526,136.244,112.275,111.481,52.6064,Defensa03
0,106.303,164.379,125.135,46.8573,128.781,129.046,162.269,123.713,68.6491,84.0711,100.291,78.7013,124.384,37.646,99.3126,179.463,157.325,149.133,67.2713,143.596,5.48488,144.204,110.083,105.713,52.1702,Defensa03
0,106.314,165.749,123.785,49.8866,130.153,134.936,165.143,123.052,67.7072,78.9194,101.041,74.8098,105.849,32.5541,81.3063,179.654,158.072,165.267,82.5189,112.215,5.54345,133.228,103.789,122.983,63.0504,Defensa03
0,110.007,167.216,122.72,48.8312,131.234,134.961,165.147,123.032,67.7372,78.8695,101.065,74.8574,105.504,33.1673,80.9751,178.716,157.056,166.221,106.765,87.0145,30.1013,144.175,108.137,107.687,50.2838,Defensa03
0,109.986,167.192,122.759,48.9237,131.132,135.042,165.142,122.973,67.7406,78.8211,101.123,82.6849,105.738,39.7386,81.1921,179.972,157.062,166.361,90.1618,103.477,31.2866,144.167,108.137,107.696,60.8858,Defensa03
0,110.02,167.221,122.701,48.8755,131.191,133.455,162.829,124.108,66.333,78.8447,101.089,82.7473,105.86,40.1959,81.2996,179.552,156.268,177.526,87.5713,94.9022,4.34906,153.797,109.3,96.9024,52.3152,Defensa03
0,109.965,167.216,122.774,48.9074,131.157,133.441,161.435,124.101,66.6058,79.4308,100.504,78.6485,142.171,39.2323,116.451,177.064,155.521,166.228,84.7491,109.023,16.1402,152.292,106.69,101.019,57.9229,Defensa03
0,120.271,167.01,112.472,48.6824,131.366,133.382,162.11,124.087,66.6296,78.6927,101.259,82.8001,123.032,42.6659,97.9081,176.64,154.494,167.116,127.626,65.2581,32.8186,153.259,108.231,98.5105,52.12,Defensa03
0,113.244,166.984,115.569,48.7443,131.326,133.452,162.138,124.071,66.6544,78.6524,101.278,82.7225,123.234,42.5974,98.1041,175.92,154.495,153.954,130.451,75.5945,22.0845,153.168,107.939,98.8933,52.0645,Defensa03
0,120.309,165.709,113.783,50.0416,130.044,134.996,165.018,124.107,66.571,79.5655,100.349,56.0485,125.4,20.8833,99.5381,172.253,155.53,166.913,94.3109,98.7763,62.5717,152.164,106.462,101.373,57.4937,Defensa03
0,117.283,167.217,115.799,48.9388,131.15,135.062,165.103,124.053,67.878,79.5331,100.378,81.7794,167.278,43.6265,142.223,177.631,157.091,154.375,95.3045,110.32,35.4977,141.354,107.687,110.959,50.1752,Defensa03
0,117.256,168.515,114.432,47.5947,132.469,133.511,162.859,124.065,68.2021,78.8086,101.128,70.434,124.225,30.9839,99.7178,176.456,156.085,166.402,90.2601,103.338,58.2468,152.21,106.76,101.03,49.8834,Defensa03
0,117.235,168.517,114.442,47.5844,132.47,135.011,164.355,124.065,68.2038,78.824,101.122,74.6751,124.505,35.8084,100.004,176.501,156.106,155.462,94.3165,110.222,21.5949,152.249,109.129,98.6219,41.4554,Defensa03
0,113.316,168.512,114.394,47.5983,132.449,134.993,166.387,124.069,68.2223,78.8243,101.128,82.6806,123.357,40.8861,99.4197,178.786,156.904,166.059,76.5488,117.393,25.1331,152.043,109.65,98.3074,52.3893,Defensa03
0,113.284,168.548,114.434,47.614,132.472,133.601,163.673,124.081,67.836,78.9339,100.98,67.8071,124.742,29.6408,100.103,175.719,156.119,166.29,72.867,120.843,13.3315,149.717,109.159,101.124,41.0389,Defensa03
0,113.257,168.551,114.476,47.6438,132.431,133.633,163.669,124.014,67.8321,78.9091,101.016,82.5341,124.586,43.7589,99.9275,176.984,156.108,140.717,73.6845,145.599,13.8872,149.711,109.114,101.175,41.0462,Defensa03
0,113.305,168.509,114.359,47.6179,132.454,133.501,164.135,124.096,68.1993,78.823,101.105,82.5727,124.452,44.8795,100.489,174.718,155.833,160.399,103.072,96.5294,44.11,160.473,108.268,91.2599,41.3978,Defensa03
0,113.287,168.496,114.369,47.5877,132.482,133.439,163.509,124.118,68.2298,78.8338,101.096,74.7438,123.501,35.3492,99.5678,176.375,156.863,166.964,119.64,73.3956,61.1306,152.119,107.121,100.76,60.7448,Defensa03
0,117.298,167.202,115.659,48.9499,131.108,133.535,162.814,124.012,68.2508,79.5107,100.431,90.6182,124.023,50.1472,98.7687,178.205,157.123,155.863,99.2766,104.86,2.75868,144.207,105.387,110.406,65.1963,Defensa03
0,117.34,167.192,115.669,48.9729,131.1,133.539,162.818,124.061,66.5945,78.7664,101.161,91.4231,105.598,48.7299,81.0355,179.913,157.074,141.106,99.8898,119.004,14.7339,144.153,105.322,110.524,55.2499,Defensa03
0,119.66,168.447,108.043,47.6444,132.422,133.478,162.201,124.108,68.1666,78.836,101.097,74.8211,124.169,35.3241,100.201,177.141,156.853,148.754,79.4314,131.814,22.548,151.963,106.907,101.13,60.361,Defensa03
0,119.644,168.463,108.028,47.6198,132.446,133.459,162.197,124.124,66.6131,78.8318,101.103,82.7682,105.447,41.561,80.1436,178.185,155.277,155.473,84.6164,119.911,17.3609,152.243,104.163,103.594,55.1503,Defensa03
0,113.292,167.21,115.656,48.9547,131.101,133.527,162.814,124.045,66.327,79.5183,100.426,78.6384,124.425,39.3141,99.1543,177.077,157.091,149.354,77.0495,133.596,18.2257,144.227,105.282,110.491,55.2142,Defensa03
0,117.251,167.191,115.771,48.9984,131.059,135.077,165.072,124.733,67.154,78.895,101.048,82.8159,105.542,40.6362,80.2769,178.657,156.501,150.114,78.3343,131.552,4.63449,144.208,107.691,108.101,49.7515,Defensa03
0,112.21,164.422,122.932,51.3342,128.738,134.991,163.669,124.804,67.1865,79.5382,100.39,90.7559,105.952,49.1438,80.6453,178.673,157.053,156.079,80.5795,123.341,7.26709,144.246,107.976,107.777,60.5579,Defensa03
0,113.356,165.449,117.074,54.7339,129.696,139.461,164.444,122.839,69.4246,75.2379,100.332,74.0671,98.3988,33.2734,70.9658,178.934,153.799,162.197,130.803,67.0002,53.7417,152.532,108.871,98.5971,52.2415,Defensa03
0,116.597,165.269,113.552,50.1292,129.916,133.608,161.572,122.799,69.8321,78.879,101.076,82.6088,105.741,40.4191,80.4339,179.328,154.417,141.277,80.2767,138.446,12.7983,153.487,105.667,100.847,67.3928,Defensa03
0,116.594,165.287,113.565,50.1088,125.026,133.538,162.133,118.258,69.0871,78.8802,105.985,79.4616,97.8645,38.3523,71.1628,176.865,152.84,168.08,75.2232,116.697,18.2472,160.765,105.531,93.7046,67.4004,Defensa03
0,116.598,165.3,113.543,54.1832,129.906,140.679,166.008,122.751,69.4221,74.661,101.249,79.3298,123.832,38.1469,98.09,177.131,154.862,167.647,56.8241,135.529,8.17147,154.035,111.441,94.5236,54.4935,Defensa03
0,115.785,163.821,119.137,51.1817,123.957,135.127,164.442,116.014,71.6825,78.5633,106.298,82.8647,123.656,41.0692,98.0898,178.61,155.654,166.817,31.6307,161.552,26.5919,147.021,107.685,105.294,58.1141,Defensa03
0,120.412,163.4,114.595,55.2655,128.92,139.182,163.064,122.104,68.5574,74.623,101.192,82.6066,124.028,40.3547,97.7004,179.513,153.856,148.177,75.4577,136.365,5.48024,152.632,103.919,103.449,53.7339,Defensa03
0,124.356,162.955,114.734,59.6383,123.691,143.534,162.349,116.182,70.7898,70.3001,106.371,82.8428,124.098,41.2347,98.3381,178.568,154.622,177.629,81.188,101.183,2.57001,154.323,106.423,99.2533,63.385,Defensa03
0,124.547,164.203,113.355,57.839,124.442,142.973,162.324,116.732,68.0516,70.8409,106.878,82.8391,124.05,42.2959,97.4912,178.837,152.838,147.239,120.948,91.8131,11.343,155.327,105.223,99.45,57.6237,Defensa03
0,124.09,164.226,113.283,53.9316,124.521,136.105,158.641,116.784,67.7589,74.5372,107.01,93.0696,134.332,51.263,107.348,179.907,153.005,135.364,75.4574,149.179,3.47768,154.429,103.832,101.739,61.0213,Defensa03
0,115.795,165.349,123.999,48.745,131.345,130.503,158.391,121.422,67.149,78.7697,101.141,89.6498,150.081,50.744,123.743,173.372,153.847,172.718,89.1788,83.5389,9.41756,154.374,103.854,101.772,55.1249,Defensa03
0,109.63,165.345,126.655,48.7682,131.359,130.532,158.404,121.45,67.1848,78.0181,101.855,90.5186,134.534,49.7221,108.948,175.585,154.828,173.635,83.3563,90.2787,25.6958,147.132,104.9,107.967,47.5857,Defensa03
0,124.54,165.35,112.223,52.7086,131.307,135.886,159.829,122.48,65.8376,74.8208,101.163,89.7339,150.103,50.8386,123.784,174.428,153.868,176.738,85.7605,97.5019,28.5945,154.422,106.199,99.3785,57.8283,Defensa03
0,124.453,163.003,114.65,55.4536,123.813,137.9,160.82,117.343,67.7483,75.1691,105.564,81.9755,150.846,42.1737,123.778,176.876,154.08,178.219,81.5218,100.26,23.5255,154.163,106.487,99.3491,63.4301,Defensa03
0,124.379,162.976,114.738,55.4985,123.739,137.924,160.812,116.217,69.1355,74.5673,106.196,79.3753,124.227,38.3533,97.7272,177.101,154.067,176.261,87.2982,96.4412,3.62912,154.187,106.489,99.3242,57.7799,Defensa03
0,124.384,162.948,114.706,59.6597,123.694,143.563,162.326,116.182,69.4715,70.233,106.413,91.5104,134.505,49.1859,108.179,178.944,153.852,167.666,88.6432,103.69,12.7435,152.632,103.95,103.418,55.5694,Defensa03
0,119.46,164.214,117.919,53.9381,124.568,136.115,158.649,116.851,69.733,73.9355,107.558,86.0181,122.803,42.5257,95.8008,177.546,152.399,173.348,85.1221,88.2262,27.9825,154.465,103.833,101.702,61.0779,Defensa03
0,115.841,164.215,117.816,53.8589,124.617,137.41,161.289,116.886,67.744,74.7672,106.757,82.8901,123.839,41.7121,96.7115,175.904,152.08,172.864,63.1792,109.685,18.6723,155.526,102.798,101.677,53.6088,Defensa03
0,142.462,164.203,95.3538,53.8757,124.62,137.386,161.969,116.912,66.0911,74.6148,106.89,91.8434,112.637,51.1273,85.4942,176.096,151.891,168.488,83.1197,108.392,16.1937,155.467,102.73,101.803,60.7775,Defensa03
0,125.374,163.771,108.742,54.0826,124.425,134.557,157.773,116.22,67.0153,73.8003,107.692,93.9693,96.3959,50.9188,69.8316,179.377,151.698,169.891,124.541,65.568,53.539,161.974,102.709,95.3173,47.1844,Defensa03
0,142.667,163.543,95.1221,53.8383,124.667,134.518,157.806,116.287,65.0339,73.8686,107.626,93.9539,104.506,51.9707,78.7031,178.339,152.275,140.435,126.507,93.0578,46.2148,153.973,100.301,105.725,39.9512,Defensa03
0,132.728,164.554,100.108,52.5253,131.138,132.819,157.084,121.691,65.0988,74.4776,101.859,86.1083,100.268,43.7911,72.0292,176.551,149.225,177.166,100.828,76.3382,1.65787,154.936,99.3571,105.707,44.7202,Defensa03
0,142.712,164.549,94.0729,52.5299,131.145,132.805,157.07,121.718,65.071,74.3103,102.015,94.8179,99.6501,50.9088,72.1913,178.769,149.996,157.697,96.0987,106.205,36.0372,162.972,101.698,95.3302,36.202,Defensa03
0,132.765,164.549,100.145,52.5368,131.14,132.848,157.109,121.711,65.0604,74.2979,102.026,94.8194,99.7345,51.3017,72.2889,179.728,150.003,159.123,94.9991,105.878,36.3043,156.496,101.733,101.771,42.0832,Defensa03
0,142.551,164.58,94.1691,52.7333,131.173,133.05,156.336,121.682,66.7659,74.0707,102.024,93.7382,108.896,51.2572,81.56,178.705,151.054,166.966,99.3291,93.7049,3.30531,155.59,102.809,101.601,42.1389,Defensa03
0,149.301,164.568,88.0764,52.569,125.76,131.322,154.78,115.646,65.7486,74.2417,107.429,94.7441,99.765,50.8384,73.0209,178.782,151.647,147.952,100.484,111.564,39.6158,155.572,102.775,101.652,42.0776,Defensa03
0,153.531,164.597,88.0166,52.559,125.791,132.945,157.123,115.686,65.7414,74.0711,107.578,101.698,96.1053,57.653,69.388,179.174,151.527,147.86,103.963,108.178,0.270333,162.049,102.701,95.2497,39.1215,Defensa03
0,153.512,164.598,88.0101,52.8001,125.802,134.698,157.273,115.659,65.7342,73.8139,107.584,101.753,87.3874,58.0966,61.2582,179.974,152.105,140.326,103.248,116.426,42.0467,162.068,102.591,95.3406,39.3076,Defensa03
0,153.57,164.61,87.9027,48.7618,131.288,130.607,158.559,121.773,63.4148,77.8262,102.124,101.744,87.457,58.0753,61.3463,179.426,152.124,139.752,112.999,107.249,8.68183,161.993,102.656,95.3511,33.6029,Defensa03
0,146.639,164.614,93.9733,52.7051,131.238,135.899,160.497,121.735,63.4185,73.9029,102.154,101.739,99.3093,59.1207,73.3501,178.98,152.289,157.983,116.924,85.0933,13.7194,161.991,102.694,95.3156,47.144,Defensa03
0,147.34,163.534,95.1923,53.6472,124.596,134.353,157.782,116.202,65.0631,73.8931,107.864,101.895,99.1845,59.1227,73.3762,179.576,152.295,147.669,117.592,94.7391,24.7154,162.033,102.737,95.2297,47.1248,Defensa03
0,129.177,164.606,107.621,56.2417,125.126,138.011,157.794,116.034,64.7062,69.8179,108.815,94.5862,95.7955,50.3472,69.0785,179.996,150.026,147.988,106.674,105.338,21.7254,163,101.704,95.2954,39.2484,Defensa03
0,128.615,163.793,109.273,53.9428,124.555,134.679,157.873,116.21,65.0223,73.7614,107.74,93.9664,99.8285,50.2915,73.309,178.276,150.803,176.31,97.8172,85.8728,27.1792,162.887,101.778,95.3349,47.1867,Defensa03
0,147.051,165.29,94.4459,52.7773,131.154,134.531,157.822,122.352,68.0747,74.1898,101.879,83.4182,123.339,41.1213,96.7844,178.602,152.04,155.58,131.708,72.7118,52.1239,153.814,105.401,100.785,49.8402,Defensa03
0,124.938,165.691,107.996,52.7374,131.187,135.842,159.208,122.456,68.0578,73.9532,102.122,92.4211,130.915,49.8407,104.669,177.252,152.049,173.945,83.1215,90.8236,0.202152,153.658,105.341,101.001,57.5993,Defensa03
