A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
141.372,129.514,88.2176,114.535,96.4953,66.9764,178.634,160.013,16.8101,160.26,11.8531,175.325,173.148,6.73571,140.874,43.0042,143.973,137.451,158.586,112.957,88.4576,22.881,179.849,123.567,56.5832,0.129627,20
141.107,0,92.1899,69.7586,92.4982,79.7734,174.268,155.621,7.29791,146.185,19.3965,168.332,142.612,6.58846,170.377,34.9093,147.815,144.979,150.745,106.638,102.617,33.0717,145.362,134.912,79.7255,19.9258,20
134.408,0,86.0407,63.1852,112.587,67.5026,158.615,159.482,17.9047,155.611,10.5158,169.574,124.352,11.7435,100.593,29.9125,148.006,151.192,158.718,113.032,88.25,47.1976,157.071,130.967,71.9615,4.12124,20
141.121,0,83.0421,66.0864,74.2345,64.0337,157.288,161.935,17.6874,153.051,35.8102,174.078,173.542,32.6482,143.225,58.2187,145.74,150.748,158.797,113.124,88.079,47.2864,149.201,133.559,77.2397,23.7875,20
134.523,128.45,86.0458,113.036,70.443,68.0411,153.652,158.268,10.4246,141.114,35.8663,174.35,142.083,6.51999,170.08,32.8928,148.036,150.079,158.796,115.456,85.748,66.09,150.33,133.725,75.9459,23.7717,20
134.556,101.96,87.7892,140.628,113.871,90.9459,162.338,156.207,14.3723,146.256,3.70835,158.892,139.571,3.48672,168.189,31.9658,149.614,150.316,151.205,115.508,93.2864,27.4226,20.4634,132.969,153.432,24.8075,20
144.54,127.841,76.094,113.062,112.715,67.6123,161.83,156.151,10.8434,143.58,4.12707,176.2,138.973,40.0827,167.708,9.25554,149.579,147.985,158.634,108.536,92.8301,101.157,176.308,126.981,49.3276,10.6964,20
134.721,0,77.8068,71.2053,122.34,83.2715,164.969,152.826,6.20201,157.05,4.57405,158.962,172.124,21.6797,159.419,6.64356,149.504,150.03,158.64,106.802,94.5572,59.3845,176.19,128.759,47.4317,1.25542,20
134.668,0,75.7968,69.1606,121.399,33.5181,163.03,153.299,41.1093,146.972,8.13445,146.782,172.263,8.09942,146.202,39.0529,149.567,142.028,158.856,113.334,87.8094,65.7541,179.85,125.939,54.2112,28.3937,20
127.189,0,79.9318,66.423,117.252,37.6493,161.229,155.946,41.5441,147.926,7.23214,147.669,173.544,6.7207,143.582,30.5011,143.472,152.423,161.314,110.783,87.9029,65.7717,177.104,133.624,43.4799,23.8375,20
127.334,0,79.8184,66.2748,115.631,63.7926,159.398,162.05,14.6136,147.198,3.41555,176.008,177.853,3.51671,151.129,34.3158,147.201,144.954,158.594,112.929,88.4775,24.9792,179.951,130.687,49.3617,6.43541,20
117.424,101.508,87.6614,140.983,113.466,91.2916,160.645,158.335,10.9151,147.428,3.26245,158.505,176.462,4.12268,152.477,33.5109,147.162,146.498,150.789,106.599,102.612,40.9252,179.648,130.77,49.5818,4.58002,20
134.612,101.371,85.9993,139.444,86.8092,68.8801,171.38,152.584,5.92743,135.889,17.6636,173.353,179.987,8.05456,155.285,31.1282,149.455,148.774,150.746,106.648,102.605,40.8472,163.07,131.042,65.8876,6.75299,20
134.618,128.493,86.0456,113.053,79.4441,69.1124,162.548,156.595,5.75003,129.492,25.0978,173.654,170.019,36.4421,165.303,9.66475,149.443,145.038,150.746,106.592,102.662,40.7474,157.934,130.856,71.2096,4.39794,20
134.532,0,86.0674,63.2256,86.6964,68.678,172.167,158.933,9.80279,138.158,17.812,173.186,168.615,8.04252,143.962,32.4599,149.437,147.348,150.713,106.584,102.703,40.7295,154.461,130.91,74.6292,4.5111,20
134.505,0,86.0883,63.1985,86.7652,68.6668,172.313,158.914,2.40922,132.773,17.7255,173.158,165.082,8.36179,140.368,31.4128,149.435,148.744,150.779,106.761,102.461,32.993,164.32,131.084,64.596,6.92355,20
134.465,0,89.9612,67.0364,90.5438,81.8128,174.34,155.502,0.141786,155.634,17.4342,170.209,125.929,9.61314,97.7558,33.7858,145.617,147.252,150.607,106.521,102.872,40.8035,154.811,130.847,74.3421,4.37207,20
117.299,0,92.2387,69.8221,92.7457,62.4003,172.317,156.002,16.327,149.387,19.4567,174.603,173.126,51.1808,142.818,77.5877,145.632,147.164,150.395,106.385,103.22,40.7457,156.994,130.647,72.3592,30.6488,20
117.359,0,92.2649,69.9021,92.7893,62.2119,172.282,156.057,17.3756,150.235,17.4248,172.426,126.146,9.28265,97.9562,33.5448,145.692,147.253,150.479,106.451,103.07,40.818,160.724,125.963,73.313,9.73021,20
117.294,0,92.2127,69.9019,93.054,61.8727,172.561,156.136,17.7125,150.308,17.1567,172.083,83.7637,9.55575,57.1298,33.7129,147.269,147.443,150.519,106.471,103.01,41.0019,164.015,130.857,65.1283,15.4104,20
117.208,0,92.213,69.8528,92.7711,62.2083,172.339,156.172,17.4084,160.506,17.3279,172.307,170.079,53.1179,144.242,74.9115,147.99,149.646,150.634,106.612,102.754,40.8597,156.639,130.818,72.543,4.42774,20
141.499,131.28,92.1184,117.578,91.8068,80.2511,173.634,155.571,11.2361,142.607,20.265,167.677,99.2677,20.0701,125.863,9.17209,149.483,144.343,158.615,113.112,88.2731,47.2049,179.766,134.991,45.2429,0.0379178,20
141.493,131.359,88.1432,113.501,95.9635,91.787,177.049,159.656,15.1667,146.246,12.3803,159.869,98.513,38.446,125.303,9.46942,149.577,148.012,158.733,115.406,85.8608,27.4466,20.2315,133.195,153.426,4.90417,20
117.501,130.633,92.1667,118.227,91.7585,80.2839,174.789,159.744,11.3121,138.563,22.498,165.46,120.076,40.7906,150.262,6.12695,148.105,144.437,158.711,108.673,92.6163,60.587,20.4423,132.014,152.456,19.4081,20
134.542,129.03,88.105,114.965,96.2744,91.5633,176.703,159.622,11.3752,149.843,12.0235,160.139,98.5482,38.46,125.286,5.84689,149.63,141.195,158.654,115.473,85.8736,27.5681,70.8087,123.929,165.262,0.149601,20
122.324,102.791,106.496,147.555,94.7883,77.7722,173.284,159.88,0.424677,140.805,23.9775,163.462,93.4606,1.09705,126.608,35.8151,147.3,149.343,150.929,115.496,93.5749,27.5442,150.049,131.899,78.0526,9.48702,20
122.152,132.539,106.613,119.482,94.2927,77.8115,169.081,153.373,11.2778,106.487,24.5846,163.311,93.2198,43.3139,126.351,27.1207,147.316,4.08068,150.997,115.443,93.5602,27.6095,0,0,0,0,20
122.254,0,106.658,72.857,94.4597,77.6423,166.384,148.029,14.8577,101.58,24.4327,163.465,93.0873,43.5264,126.251,6.66657,147.269,147.233,150.969,115.481,93.5497,27.4182,141.691,141.104,77.2055,0.093501,20
122.303,0,106.536,72.7833,76.9866,77.8897,148.054,149.32,15.0796,101.501,41.7693,163.354,118.26,86.0855,151.332,103.108,144.862,160.723,177.779,116.584,65.6365,30.8846,47.1812,47.1812,0,0,20
104.97,0,106.552,72.8399,94.4964,85.3559,166.453,147.983,10.5147,128.459,24.2763,155.871,118.542,85.8518,151.539,84.5863,144.893,115.662,152.93,110.772,96.2979,63.9398,128.879,73.9531,54.9261,0,20
104.817,0,106.669,72.8208,93.5342,78.1402,168.395,153.404,11.3875,106.699,25.1931,163.133,118.401,42.5835,151.365,41.4625,144.882,110.755,160.813,116.465,82.7218,28.7464,158.678,79.1279,79.5499,0,20
104.596,0,106.764,72.8942,93.4603,85.9389,170.622,153.305,18.7794,98.4881,25.3716,155.229,93.2829,43.2073,126.238,8.68297,144.896,152.538,152.901,110.552,96.5473,22.8744,14.1498,144.086,158.236,19.9648,20
104.649,0,106.772,72.8943,94.1305,85.5302,169.045,153.673,17.8705,103.006,24.6596,155.68,93.5239,1.1614,126.445,34.1634,144.919,150.902,160.909,110.892,88.1986,47.4661,17.2879,141.104,158.392,19.825,20
104.561,0,106.736,72.8371,93.5686,78.0476,170.798,153.281,14.6628,98.6993,25.1896,163.194,93.3596,42.6016,126.349,8.14071,144.858,152.567,160.868,116.456,82.6754,28.7638,14.1735,144.052,158.226,0.501757,20
141.519,0,85.5162,69.8539,92.8829,62.6864,170.041,153.384,14.5953,127.772,21.4899,177.059,20.1237,3.80255,0,33.1125,0,149.632,0,0,0,0,130.996,133.931,95.0729,4.86855,20
141.428,102.033,85.3737,145.373,92.0767,80.0498,174.93,156.615,0.815398,119.855,22.2823,165.591,138.144,83.7012,170.571,49.0404,145.774,144.292,150.713,106.58,102.708,41.1415,159.805,138.082,62.1128,19.9485,20
141.471,102.37,85.2088,144.928,92.6049,62.5241,173.562,157.29,13.8685,125.103,21.6737,176.803,139.183,3.81072,171.695,34.7281,145.641,147.826,150.7,108.352,100.948,59.2348,155.592,133.833,70.5749,23.9878,20
141.565,102.502,85.1815,144.811,92.8329,62.1616,173.783,157.313,17.5445,143.043,21.4839,176.478,20.1678,3.84205,0,36.792,0,142.795,0,0,0,0,166.749,130.784,62.4663,6.91379,20
141.554,109.178,85.2047,137.327,92.8098,62.0789,173.636,157.186,17.5375,132.752,19.4383,174.327,151.76,38.5289,177.361,11.2191,142.778,149.504,161.061,110.432,88.5079,24.881,178.804,133.889,47.3062,21.8028,20
127.167,128.692,80.1089,116.769,90.4956,64.7448,175.21,159.371,14.3455,128.465,19.8313,175.072,140.375,38.8691,170.697,9.47034,143.38,144.297,161.032,110.403,88.5647,25.0351,168.089,130.622,37.4669,7.16229,20
117.272,102.728,92.08,144.699,92.3607,62.5194,175.15,162.546,2.68547,123.743,19.8974,174.777,98.8153,39.006,127.543,10.347,144.865,148.01,161.053,110.428,88.5185,25.0728,177.506,133.748,43.7583,24.1394,20
159.713,128.232,72.3321,117.252,90.8573,64.3592,173.64,160.056,18.3614,135.912,19.4598,174.676,98.8812,5.97003,127.613,31.01,144.938,151.774,161.133,104.414,94.4534,59.327,177.12,137.882,44.9981,0.362517,20
127.335,101.815,81.969,144.869,117.466,87.0698,161.807,157.034,6.23986,140.226,3.37526,158.84,139.49,4.29798,170.11,34.8109,145.043,145.138,177.957,104.365,77.6775,59.8993,179.72,125.627,54.0933,9.3466,20
117.274,129.11,91.8243,118.257,91.5901,87.352,168.801,150.969,13.9612,116.23,22.5029,158.555,120.997,39.8417,149.395,10.6856,147.181,149.654,161.143,104.272,94.5852,60.2247,176.131,128.779,55.0896,27.0622,20
116.978,0,93.5119,69.8419,76.1068,61.0404,154.168,156.162,6.35281,126.058,39.8781,177.025,119.983,40.8382,152.46,7.83148,143.447,146.242,178.394,110.724,70.8825,67.1642,177.167,134.127,48.7057,4.24063,20
140.983,0,83.1716,66.1885,83.103,89.9017,163.606,157.195,19.0449,127.448,29.3792,157.616,96.2466,22.5824,129.551,12.6802,142.77,140.785,177.934,110.798,71.2676,67.062,136.19,130.712,5.47801,4.28092,20
140.916,0,86.7296,69.7599,93.4061,61.1326,173.986,160.744,2.66081,123.811,22.4906,177.029,96.4954,22.2257,131.25,14.652,141.124,138.897,177.919,110.618,71.4624,106.908,136.37,125.476,10.8946,9.42794,20
141.247,130.077,88.2227,113.944,70.2589,92.3583,151.589,153.675,22.9201,115.801,40.0458,157.337,120.535,22.5046,153.029,18.1585,143.354,135.07,165.492,116.604,77.9039,72.4438,158.884,130.685,28.1989,21.9425,20
140.884,108.241,89.2898,141.103,77.9553,76.5953,153.892,158.502,15.0069,108.919,40.0125,165.437,120.537,22.6079,152.793,7.47759,143.493,153.954,168.2,116.813,74.9875,90.0205,171.621,143.659,27.9613,19.5873,20
134.361,109.222,92.2732,137.351,74.3461,80.1272,155.056,157.48,11.3351,109.811,40.1038,165.423,119.842,41.3171,152.305,14.6728,143.415,163.735,178.417,116.795,64.7884,72.5702,171.431,8.78939,179.779,0,20
134.312,108.988,88.2398,133.55,88.5604,67.254,173.365,157.411,9.51624,115.698,21.8307,177.645,120.609,22.3697,151.458,19.6313,145.017,107.481,165.629,116.774,77.5973,89.7772,99.3381,78.8987,20.4395,0,20
122.079,100.358,102.387,143.374,89.8038,90.2346,165.033,146.927,19.4389,97.7816,22.6821,157.279,120.38,58.0736,151.241,35.9415,145.014,171.924,165.618,116.773,77.6089,90.2609,161.603,4.83183,156.771,0,20
126.193,0,102.466,71.9637,93.7605,86.1615,164.84,146.951,23.2423,94.1573,24.9289,155.149,110.67,42.3402,145.154,12.7358,143.451,160.685,165.608,116.786,77.6056,90.2771,151.351,152.91,55.739,15.3218,20
104.099,0,113.767,79.4228,82.3044,79.442,147.486,150.282,35.7688,84.9855,42.9222,155.331,119.012,42.2298,152.306,44.6369,144.369,127.012,165.651,119.716,74.6333,117.807,67.6836,66.3526,134.036,0,20
116.051,0,95.1532,73.0114,120.352,77.0527,161.338,154.56,1.23648,114.729,3.68436,166.279,139.463,4.18116,171.863,0.28994,145.953,119.059,158.673,128.069,73.2581,78.8485,74.9428,74.9428,0,0,20
104.158,134.348,109.642,121.109,96.988,82.6976,172.76,157.324,18.2181,107.028,24.3908,155.924,118.946,0.220708,153.49,13.8619,146.065,146.39,158.701,122.663,78.6358,91.8801,58.1753,58.1753,0,0,20
104.183,134.634,109.626,120.827,97.1675,82.5705,170.58,154.942,14.1947,111.763,24.2188,156.043,118.775,0.443507,153.275,10.8865,146.097,143.156,162.868,122.479,74.6532,91.8455,58.2283,58.2283,8.53774e-07,0,20
116.24,0,95.0787,72.9335,94.4522,85.3191,172.904,157.537,18.28,128.037,24.2961,155.933,118.696,42.3129,153.188,44.923,146.073,127.366,162.856,122.467,74.6763,91.8557,66.3195,66.3195,0,0,20
122.721,0,92.363,76.0562,98.8406,80.9846,166.806,148.048,17.9211,102.658,23.8036,156.371,111.173,42.2004,141.775,56.8908,149.981,151.101,162.816,122.492,74.6924,117.225,53.1899,53.1899,0,0,20
125.994,0,106.464,75.9267,80.6087,73.9697,140.176,134.867,14.6968,98.1036,41.8994,163.522,119.291,23.8553,153.763,14.7899,145.828,141.819,158.727,119.298,81.9752,71.5922,20.8244,119.681,140.506,0.397102,20
104.506,0,110.659,76.0413,99.4881,56.0297,167.466,148.002,7.16592,103.017,21.0654,176.583,139.484,4.11134,173.603,35.8702,144.262,149.335,158.434,124.793,76.7734,76.5414,117.005,135.478,107.517,24.6737,20
122.192,0,106.613,72.8234,94.7739,77.3971,176.121,165.247,3.26235,146.611,21.5596,166.269,138.891,39.4808,170.907,44.1943,143.541,119.097,165.551,116.877,77.5723,89.8336,129.713,74.1944,55.5187,0,20
105.132,103.508,106.591,146.882,94.5096,77.5359,174.373,158.614,0.215046,153.216,24.212,163.743,110.547,42.7494,144.98,48.7266,146.223,130.649,162.854,116.18,80.9654,87.2343,111.819,65.5405,46.2786,0,20
141.313,0,85.5432,69.9248,92.1997,63.0807,176.341,160.844,10.2959,139.039,24.3353,179.616,110.613,42.5517,145.1,7.04581,146.16,145.686,158.679,116.266,85.0545,86.9992,161.175,134.382,26.7927,23.6391,20
126.807,132.36,106.166,123.626,81.7651,55.8675,158.48,159.501,22.1681,151.597,36.48,174.113,99.0601,38.6738,127.493,10.2409,145.091,148.215,178.344,116.721,64.9351,72.1239,164.509,138.188,26.3208,16.9865,20
126.85,103.184,102.179,147.269,94.7338,77.5998,174.444,158.423,2.80698,110.57,19.6254,168.041,123.05,55.7919,149.223,69.7885,147.371,142.244,178.381,116.861,64.7578,72.0749,139.631,57.2615,82.369,0,20
149.853,0,85.1028,70.6865,74.5989,79.9281,155.329,157.23,2.83298,105.967,35.2225,170.25,99.786,62.4288,121.311,82.1656,149.731,152.845,165.611,116.872,77.5167,71.952,126.043,49.8679,76.1753,0,20
160.378,0,74.1845,70.7734,73.7701,79.9343,150.776,150.907,2.89799,105.984,38.0721,168.224,115.054,81.7661,138.445,102.121,149.762,148.534,165.66,116.763,77.5771,72.224,54.8032,54.8032,1.20742e-06,0,20
149.536,0,87.2593,72.9543,120.106,77.1166,163.988,151.924,1.43353,115.147,6.19284,168.97,123.47,37.8,146.828,68.8837,149.679,161.691,165.586,116.847,77.5678,71.7818,50.2433,50.2433,0,0,20
152.892,0,77.7761,72.7335,121.547,75.5934,164.802,148.405,1.96694,106.32,8.30348,171.163,172.283,17.2013,163.879,29.6781,147.36,125.873,178.504,122.205,59.2906,76.625,147.865,70.3772,77.4877,0,20
177.599,149.728,78.2591,103.724,60.0711,76.3626,134.899,154.935,4.29258,123.361,57.615,165.951,112.957,40.4698,142.763,14.2631,148.485,163.794,162.807,122.542,74.6517,77.0901,140.97,8.99886,149.968,0,20
141.565,0,83.0556,67.0605,72.4249,65.0114,154.278,156.499,17.9161,145.675,39.9443,177.381,120.407,40.4849,154.692,3.98857,144.49,142.259,162.637,116.251,81.1121,111.147,162.169,20.4324,177.398,0,20
141.405,0,88.6614,72.6815,77.8648,75.9163,155.191,160.13,6.1114,133.791,42.077,164.142,93.4187,42.7427,129.629,2.28553,144.418,137.35,158.206,128.044,73.7496,80.4905,107.133,131.046,121.821,26.4257,20
141.639,0,86.5087,70.7058,58.0509,61.0946,137.27,157.438,6.88357,123.145,57.6414,176.787,108.653,40.5574,136.043,52.8285,151.147,146.189,150.204,128.529,81.2671,81.0174,53.9113,177.751,123.84,55.42,20
148.81,0,85.3334,69.7368,73.8932,80.1768,153.649,156.274,2.83846,119.944,40.1785,165.752,108.431,58.862,135.787,76.7462,151.289,148.223,158.126,122.759,79.115,93.4305,53.1759,171.597,135.227,42.6722,20
148.881,0,85.3405,69.7031,91.7682,80.0136,174.789,159.473,0.211089,140.766,22.4093,165.809,94.8891,59.353,122.49,83.3831,151.237,162.034,149.99,122.8,87.2103,92.8302,171.983,165.534,22.4826,28.1935,20
148.685,0,85.4397,69.852,92.2466,62.5324,176.395,160.756,17.3011,139.519,19.8179,174.597,114.834,56.5805,140.198,77.2945,151.131,152.335,132.968,116.482,110.549,86.9508,52.526,158.517,105.991,70.0314,20
123.645,0,92.2278,75.3423,124.083,71.9995,160.69,156.131,1.7238,138.165,3.12858,167.046,112.807,59.1646,143.466,86.7821,147.412,165.895,149.835,115.725,94.4393,86.4024,44.1294,176.908,138.962,38.3562,20
123.491,0,88.7733,71.9682,121.368,75.7216,156.567,162.381,4.9302,119.51,3.7816,166.692,113.469,40.4436,140.727,58.5641,150.906,148.248,133.072,109.158,117.77,88.0992,55.8751,55.8751,8.53774e-07,0,20
127.025,131.262,102.091,120.606,75.7662,78.2079,148.88,148.963,6.86541,106.592,42.7102,163.316,106.542,86.138,140.332,96.2643,146.684,145.814,133.395,102.858,123.748,99.5662,52.7451,162.849,110.104,66.5151,20
148.769,0,85.4108,69.7668,73.8507,80.4344,154.837,154.754,3.0285,115.635,42.345,163.37,114.005,43.2954,147.03,50.0053,144.647,136.013,177.302,110.542,72.1556,84.5971,106.538,170.786,82.6758,47.911,20
148.887,0,85.2083,69.7624,73.7808,80.3012,151.102,150.897,6.77882,106.781,40.1415,165.777,108.863,58.4578,136.149,67.3371,148.12,139.266,175.216,97.8726,86.9113,79.6748,56.5866,179.757,123.171,0.753258,20
148.384,0,85.3051,69.7598,91.7662,79.9967,174.012,153.039,0.991128,124.971,22.3327,165.904,108.473,41.4511,137.623,59.3008,146.397,148.281,136.179,104.525,119.296,86.0292,53.6856,161.537,144.777,32.9702,20
108.9,0,106.356,76.6556,79.6949,74.1976,155.791,158.916,1.84917,112.491,42.7482,163.359,110.443,43.2047,150.579,57.6634,137.695,147.156,136.138,104.563,119.298,78.2444,56.8999,73.8875,16.9876,163.008,20
134.053,0,100.882,72.5555,90.9585,105.255,166.916,143.7,35.5568,99.03,25.9008,137.885,110.453,43.2781,148.358,50.1619,142.494,143.099,150.104,108.459,101.437,79.2561,54.8769,54.8769,0,0,20
108.605,0,109.547,80.2052,82.5633,85.7587,148.942,146.283,24.6904,102.984,42.6575,149.02,118.265,85.2624,158.543,101.541,140.011,149.062,132.544,108.546,118.911,61.0735,140.449,57.773,82.6762,0,20
141.159,0,101.944,80.2008,81.5427,86.0466,147.881,142.671,24.8834,98.8868,45.8668,146.544,104.326,2.63811,144.384,10.9358,142.489,147.56,132.719,108.415,118.865,79.0477,53.9372,53.9372,0,0,20
117.186,0,117.914,71.4995,92.2808,87.7279,171.757,150.395,1.91805,120.565,24.3913,155.6,110.773,42.731,153.479,59.8663,135.213,162.832,174.667,98.2876,87.0453,77.2212,44.5321,44.5321,0,0,20
122.128,0,95.7836,61.3104,83.787,71.7683,158.176,126.548,10.1678,107.083,24.1228,179.678,106.849,43.0236,144.73,45.4686,142.273,135.109,133.518,100.706,125.776,11.5601,58.4453,58.4453,0,0,20
152.15,125.851,72.1311,116.943,54.2189,90.1051,131.876,146.327,1.43899,124.607,54.6526,161.023,116.13,81.9946,139.648,101.725,156.514,149.587,110.032,109.113,140.855,108.216,51.1688,168.458,140.373,164.593,20
117.969,0,94.2238,58.1445,45.2014,99.7152,130.798,148.999,1.4749,133.471,58.3718,156.712,109.08,59.611,135.374,71.5403,159.472,145.251,123.682,114.946,121.371,103.763,131.391,93.9394,134.669,31.1804,20
104.329,0,98.4683,60.8786,49.5278,112.645,133.825,151.806,17.1508,130.923,60.6704,137.157,110.752,86.8189,144.403,96.6474,152,147.96,126.164,112.341,121.495,103.907,50.9363,158.59,150.473,28.5642,20
115.699,127.94,94.0858,108.577,52.1698,99.3602,141.997,156.49,0.450534,130.893,48.971,159.499,130.434,82.0323,158.497,102.686,152.703,148.332,126.357,112.233,121.409,104.88,53.9324,166.045,112.113,64.5276,20
116.971,0,86.1605,62.4517,67.8122,94.1489,155.08,155.01,2.22769,125.958,40.0453,157.994,109.141,84.8566,137.188,108.358,154.709,158.821,110.336,98.6448,151.019,92.2983,156.005,174.749,18.7436,49.086,20
104.829,0,100.009,64.9267,87.7058,91.7147,177.307,159.034,3.2072,125.488,19.7607,160.819,115.745,64.8716,141.538,93.7946,155.105,159.858,109.991,98.882,151.127,91.3962,49.4379,170.317,140.246,36.3078,20
116.945,0,87.9888,64.9755,88.5013,91.1857,178.293,159.376,1.24609,126.993,21.1818,159.131,113.644,58.4352,144.382,67.2327,149.507,138.769,130.332,95.9683,133.699,89.3334,58.5337,58.5337,0,0,20
126.812,0,93.8357,63.0481,67.5673,94.3814,150.008,147.077,18.899,98.5,42.6198,155.431,114.211,86.1562,151.461,92.5862,142.814,142.459,133.824,92.8994,133.276,90.3557,54.8879,54.8879,0,0,20
123.837,0,83.0895,67.0788,90.1297,64.8027,177.546,158.923,14.6505,106.607,21.6738,176.606,109.176,58.5515,141.88,63.7092,145.042,134.967,133.569,100.867,125.564,11.573,58.6968,58.6968,8.53774e-07,0,20
104.736,0,104.124,69.8397,92.1845,62.7436,173.289,148.638,18.3281,115.555,21.6589,176.587,109.228,41.5597,141.858,50.593,145.119,135.689,133.481,93.2457,133.273,47.2019,111.149,61.2129,49.9358,0,20
148.571,0,85.4497,69.8675,92.3688,62.7123,176.051,154.029,19.6755,116.898,21.599,176.68,113.319,57.9191,150.892,58.8069,142.602,124.008,113.329,95.5738,151.098,89.462,121.4,65.6594,55.7403,0,20
129.265,0,102.514,68.4901,89.4929,90.3556,166.704,140.203,9.99788,112.092,22.5433,157.608,108.787,59.1566,141.723,77.1386,145.179,152.749,150.22,100.833,108.947,98.3383,52.4036,52.4036,0,0,20
129.283,0,102.411,68.4269,72.2983,90.1782,145.008,135.378,5.77563,116.313,39.4185,158.105,109.111,84.6212,141.745,93.861,145.103,139.259,150.508,92.8076,116.685,90.4888,106.12,57.8329,48.2868,0,20
